transaction_id,transaction_ts,store_code,store_name,region,product_sku,product_name,category,subcategory,customer_id,customer_segment,payment_type,qty,unit_price,discount_pct,promo_flag,extended_amount,unit_cost,profit
TXN00060441,2024-01-18 14:43:54,S005,Phoenix Plaza Store,West,P000590,Elite Beverages Navy 96,Grocery,Beverages,C023005,Consumer,Credit,1,15.39,0.0,0,15.39,11.4,3.99
TXN00058171,2023-05-16 08:56:28,S048,Boston Outlet,Northeast,P000525,Smart Tools Navy 31,Home & Garden,Tools,C010095,Corporate,Cash,1,173.73,0.0,0,173.73,95.4,78.33
TXN00125237,2023-07-14 20:32:33,S034,Dallas Depot,South,P000252,Pro Women's Red 55,Apparel,Women's Clothing,C024247,Consumer,Credit,4,172.49,0.0,0,689.96,74.26,392.92
TXN00080791,2024-02-03 11:38:29,S018,Indianapolis Outlet,Midwest,P000373,Smart Sportswear White 77,Apparel,Sportswear,C016120,Consumer,Cash,4,117.97,0.0,0,471.88,48.34,278.52
TXN00209326,2023-11-27 20:09:34,S037,Austin Retail Center,South,P000734,Select Dairy Black 42,Grocery,Dairy,C017512,Consumer,Debit,3,1.62,0.0768,0,4.49,1.22,0.83
TXN00233430,2024-03-25 11:42:10,S021,Kansas City Market,Midwest,P000691,Select Snacks Blue 98,Grocery,Snacks,C016614,Consumer,Cash,3,7.33,0.0,0,21.99,4.55,8.34
TXN00071947,2023-11-05 18:44:38,S014,Reno Superstore,West,P000338,Select Sportswear Gray 42,Apparel,Sportswear,C022909,Home Office,Credit,2,103.2,0.1155,0,182.56,36.14,110.28
TXN00246541,2024-01-07 08:00:25,S020,Minneapolis Superstore,Midwest,P000166,Essential Men's Beige 68,Apparel,Men's Clothing,C000338,Corporate,Gift Card,5,19.59,0.2899,1,69.55,7.89,30.1
TXN00060392,2023-01-05 12:00:02,S040,Jacksonville Depot,South,P001149,Essential Maintenance Black 61,Automotive,Maintenance,C010883,Corporate,Debit,1,78.83,0.0405,0,75.64,51.75,23.89
TXN00022349,06/25/2024 9:33 PM,S049,Pittsburgh Retail Center,Northeast,P000947,Active Outdoor White 57,Sports,Outdoor Recreation,C013187,Corporate,Apple Pay,1,312.0,0.0,0,312.0,191.71,120.29
TXN00112122,2024-09-01 14:44:08,S004,Portland Depot,West,P000857,Classic Hair Black 66,Health & Beauty,Hair Care,C000776,Consumer,Credit,2,27.26,0.0,0,54.52,12.87,28.78
TXN00161706,2023-10-07 19:37:13,S046,New York Depot,Northeast,P000931,Ultra Outdoor Brown 41,SPORTS,Outdoor Recreation,C001385,Corporate,Debit,4,125.79,0.0,0,503.16,77.8,191.96
TXN00053583,2024-07-17 12:39:22,S011,Tucson Plaza Store,West,P000535,Pro Tools Beige 41,Home & Garden,Tools,C011191,Consumer,Gift Card,2,244.97,0.0295,0,475.49,127.36,220.77
TXN00161651,2024-09-25 20:59:45,S013,Sacramento Retail Center,West,P000036,Active Laptops Navy 37,Electronics,Laptops,C022718,Consumer,Credit,2,2132.14,0.0,0,4264.28,1201.86,1860.56
TXN00001008,2023-04-15 13:41:16,S019,Detroit Retail Center,Midwest,P000117,Deluxe Accessories Blue 19,Electronics,Accessories,C010742,Corporate,Apple Pay,1,44.89,0.3164,1,30.69,24.57,6.12
TXN00239104,2023-03-20 19:27:43,S010,Spokane Depot,West,P000741,Essential Bakery Red 49,Grocery,Bakery,C001829,Corporate,Credit,4,7.88,0.1859,0,25.66,4.74,6.7
TXN00027726,09/27/2024 6:46 PM,S019,Detroit Retail Center,Midwest,P000760,Pro Bakery Gray 68,Grocery,Bakery,C003632,Consumer,Debit,3,13.37,0.0,0,40.11,9.07,12.9
TXN00117886,2023-09-16 09:42:00,S053,Albany Plaza Store,Northeast,P000058,Express Laptops Red 59,Electronics,Laptops,C018399,Consumer,Credit,4,1155.72,0.0,0,4622.88,716.09,1758.52
TXN00151103,02/04/2023 6:06 PM,S054,Newark Outlet,Northeast,P000657,Active Snacks White 64,Grocery,Snacks,C015290,Corporate,Gift Card,2,4.36,0.0,0,8.72,2.6,3.52
TXN00193611,2023-02-27 18:59:53,S030,Wichita Outlet,Midwest,P000161,Essential Men's Brown 63,Apparel,Men's Clothing,C021288,Corporate,Debit,2,125.94,0.0,0,251.88,38.71,174.46
TXN00210919,2024-09-21 17:23:59,S055,Rochester Retail Center,Northeast,P000198,Select Men's White 1,Apparel,Men's Clothing,C010673,Consumer,Apple Pay,1,131.16,0.0,0,131.16,39.38,91.78
TXN00130265,06/09/2024 8:21 PM,S026,Cincinnati Superstore,Midwest,P001041,Active Stationery Brown 52,Office Supplies,Stationery,C020788,Consumer,Credit,2,17.65,0.0,0,35.3,9.87,15.56
TXN00020119,03/25/2024 6:04 PM,S016,Chicago Depot,Midwest,P000827,Pro Hair Silver 36,Health & Beauty,Hair Care,C002320,Consumer,Debit,2,14.65,0.0,0,29.3,5.78,17.74
TXN00206680,2024-06-08 13:19:01,S006,Denver Outlet,West,P000441,Advanced Kitchen Brown 46,Home & Garden,Kitchen,C006890,Consumer,Debit,5,44.7,0.1885,1,181.37,18.84,87.17
TXN00195054,2024-02-28 19:05:45,S051,Hartford Market,Northeast,P000132,Express Audio Brown 34,Electronics,Audio,C000940,Corporate,Credit,2,95.55,0.0,0,191.1,54.2,82.7
TXN00140415,2024-10-08 13:34:36,S032,Atlanta Superstore,South,P000583,Essential Beverages Gray 89,Grocery,Beverages,C012276,Home Office,Debit,2,7.6,0.109,1,13.54,4.28,4.98
TXN00215571,2023-01-19 09:56:46,S046,New York Depot,Northeast,P000359,Advanced Sportswear White 63,Apparel,Sportswear,C021600,Corporate,Credit,6,109.58,0.2975,1,461.88,44.34,195.84
TXN00225110,2024-12-20 07:23:10,S050,Providence Superstore,Northeast,P000485,Select Bedding Gray 90,Home & Garden,Bedding,C019619,Home Office,Credit,1,167.46,0.0,0,167.46,74.08,93.38
TXN00094008,2024-07-13 08:09:30,S040,Jacksonville Depot,South,P000001,Classic Smartphones Beige 2,Electronics,Smartphones,C020400,Corporate,Gift Card,2,1105.54,0.0314,0,2141.65,631.3,879.05
TXN00108628,2024-05-03 18:12:00,S002,San Francisco Superstore,West,P000888,Ultra Vitamins Beige 97,Health & Beauty,Vitamins,C021227,Corporate,Debit,1,43.37,0.1215,0,38.1,17.66,20.44
TXN00234109,2024-09-15 14:48:44,S040,Jacksonville Depot,South,P000290,Active Footwear Beige 93,Apparel,Footwear,C006903,Corporate,Debit,4,47.45,0.0,0,189.8,20.23,108.88
TXN00035419,2023-07-29 21:02:57,S047,Philadelphia Plaza Store,Northeast,P000277,Deluxe Women's Green 80,Apparel,Women's Clothing,C002948,Consumer,Apple Pay,4,48.96,0.0958,1,177.08,24.37,79.6
TXN00215305,2023-01-14 15:21:24,S001,Los Angeles Retail Center,West,P001190,Classic Designer Beige 3,Premium,Designer Bags,C001709,Consumer,Credit,1,2348.77,0.0,0,2348.77,813.92,1534.85
TXN00111219,2023-03-16 17:07:12,S004,Portland Depot,West,P000797,Select Skincare Black 6,Health & Beauty,Skincare,C008106,Consumer,Apple Pay,2,71.64,0.0,0,143.28,32.34,78.6
TXN00149114,2024-01-13 16:15:31,S005,Phoenix Plaza Store,West,P000091,Select Accessories Gray 92,Electronics,Accessories,C001327,Consumer,Debit,2,11.53,0.0,0,23.06,4.62,13.82
TXN00111272,2024-12-11 21:03:03,S009,Boise Market,West,P000776,Select Bakery Black 84,Grocery,Bakery,C024104,Consumer,Credit,3,4.57,0.0,0,13.71,2.66,5.73
TXN00191983,2023-06-22 09:39:25,S029,Madison Plaza Store,Midwest,P000228,Ultra Women's Green 31,Apparel,Women's Clothing,C010266,Consumer,Cash,1,82.39,0.0,0,82.39,35.88,46.51
TXN00033572,2023-08-28 08:35:42,S015,Albuquerque Market,West,P000068,Ultra Tablets White 69,Electronics,Tablets,C013946,Home Office,Credit,3,594.47,0.0,0,1783.41,371.2,669.81
TXN00004561,11/18/2023 1:31 PM,S059,Springfield Plaza Store,Northeast,P000938,Standard Outdoor Brown 48,Sports,Outdoor Recreation,C022698,Corporate,Credit,4,67.37,0.0,0,269.48,39.12,113.0
TXN00213227,2024-07-26 11:51:29,S028,Grand Rapids Depot,Midwest,P001037,Essential Stationery Green 48,Office Supplies,Stationery,C003386,Corporate,Debit,1,2.2,0.0773,1,2.03,1.02,1.01
TXN00107200,2024-10-21 12:13:04,S045,New Orleans Market,South,P000280,Deluxe Footwear Black 83,Apparel,Footwear,C013622,Consumer,Cash,1,110.9,0.0,0,110.9,53.79,57.11
TXN00189902,2024-04-28 20:33:11,S026,Cincinnati Superstore,Midwest,P000671,Standard Snacks Red 78,Grocery,Snacks,C011600,Consumer,Credit,2,4.71,0.2801,1,6.78,2.9,0.98
TXN00104012,2023-11-23 20:28:55,S046,New York Depot,Northeast,P000218,Express Women's Blue 21,Apparel,Women's Clothing,C016355,Corporate,Apple Pay,2,161.4,0.0,0,322.8,67.59,187.62
TXN00219310,2024-03-28 20:11:09,S001,Los Angeles Retail Center,West,P001143,Elite Maintenance Beige 55,Automotive,Maintenance,C002703,Consumer,Debit,4,23.99,0.0,0,95.96,15.21,35.12
TXN00245977,07/04/2023 7:10 AM,S055,Rochester Retail Center,Northeast,P000651,Standard Snacks Navy 58,Grocery,Snacks,C013469,Consumer,Credit,4,2.83,0.124,1,9.92,1.94,2.16
TXN00192863,2024-11-03 16:00:26,S036,Nashville Outlet,South,P000681,Active Snacks White 88,Grocery,Snacks,C007034,Consumer,Cash,2,8.89,0.2093,1,14.06,5.98,2.1
TXN00231680,2023-07-19 19:25:42,S024,Cleveland Store Outlet,Midwest,P000940,Express Outdoor Silver 50,Sports,Outdoor Recreation,C000642,Corporate,Debit,2,294.45,0.0,0,588.9,150.51,287.88
TXN00061443,2023-01-20 19:52:57,S044,Richmond Superstore,South,P000500,Ultra Tools Navy 6,Home & Garden,Tools,C012798,Consumer,Credit,3,272.48,0.0,0,817.44,166.36,318.36
TXN00070570,2023-10-19 21:12:35,S029,Madison Plaza Store,Midwest,P000040,Premium Laptops White 41,Electronics,Laptops,C005746,Consumer,Cash,4,729.98,0.0,0,2919.92,403.5,1305.92
TXN00020035,2023-10-26 13:57:28,S045,New Orleans Market,South,P000365,Select Sportswear Blue 69,Apparel,Sportswear,C022427,Corporate,Gift Card,1,30.25,0.0012,0,30.21,11.63,18.58
TXN00113821,2023-11-30 08:57:55,S025,St. Louis Retail Center,Midwest,P000294,Classic Footwear Red 97,Apparel,Footwear,C021443,Consumer,Credit,2,156.98,0.0,0,313.96,74.15,165.66
TXN00151669,2024-11-17 08:52:24,S030,Wichita Outlet,Midwest,P000298,Select Footwear Gray 2,Apparel,Footwear,C006183,Consumer,Debit,4,176.66,0.0879,1,644.53,81.74,317.57
TXN00060551,05/11/2023 5:28 PM,S045,New Orleans Market,South,P000125,Standard Audio White 27,Electronics,Audio,C023458,Consumer,Debit,3,311.39,0.0584,0,879.61,161.28,395.77
TXN00058589,2024-05-24 09:51:31,S008,Salt Lake City Superstore,West,P000042,Signature Laptops Green 43,Electronics,Laptops,C009768,Consumer,Credit,3,1860.43,0.1807,0,4572.75,1118.44,1217.43
TXN00061781,2024-06-16 08:36:46,S046,New York Depot,Northeast,P000407,Premium Furniture White 12,Home & Garden,Furniture,C004070,Consumer,Credit,3,613.59,0.0,0,1840.77,318.68,884.73
TXN00001742,2024-06-25 10:06:47,S021,Kansas City Market,Midwest,P000190,Select Men's White 92,Apparel,Men's Clothing,C001504,Corporate,Credit,2,103.88,0.2947,1,146.53,51.01,44.51
TXN00113293,2024-12-14 07:23:38,S047,Philadelphia Plaza Store,Northeast,P001093,Standard Printers Black 5,Office Supplies,Printers & Ink,C015404,Corporate,Cash,1,354.03,0.3595,1,226.76,235.92,-9.16
TXN00248035,2024-08-29 16:05:05,S006,Denver Store Outlet,West,P000305,Advanced Footwear Silver 9,Apparel,Footwear,C021583,Home Office,Apple Pay,4,170.35,0.0,0,681.4,68.9,405.8
TXN00152731,02/01/2024 8:31 PM,S038,Orlando Superstore,South,P000935,Ultra Outdoor White 45,Sports,Outdoor Recreation,C020823,Home Office,Apple Pay,4,457.42,0.3287,1,1228.26,259.83,188.94
TXN00150959,2023-07-09 15:14:11,S052,Buffalo Depot,Northeast,P000678,Signature Snacks Brown 85,Grocery,Snacks,C011145,Consumer,Debit,2,12.73,0.0,0,25.46,7.31,10.84
TXN00061616,2023-04-18 20:19:07,S039,San Antonio Market,South,P000387,Active Furniture Black 91,Home & Garden,Furniture,C009499,Corporate,Credit,1,1425.45,0.0,0,1425.45,824.62,600.83
TXN00234616,2024-12-31 11:00:33,S060,Yonkers Outlet,Northeast,P000891,Advanced Vitamins Silver 1,Health & Beauty,Vitamins,C000214,Consumer,Credit,4,42.64,0.0924,0,154.8,17.47,84.92
TXN00109510,2023-10-26 14:21:24,S052,Buffalo Depot,Northeast,P000673,Smart Snacks Beige 80,Grocery,Snacks,C000221,Home Office,Cash,2,6.96,0.1913,0,11.26,4.22,2.82
TXN00196723,2023-05-12 11:07:05,S057,Bridgeport Market,Northeast,P000961,Signature Board Navy 71,Toys & games,Board Games,C010757,Corporate,Apple Pay,2,19.13,0.1293,0,33.31,8.53,16.25
TXN00200329,05/19/2023 7:40 PM,S004,Portland Depot,West,P000298,Select Footwear Gray 2,Apparel,Footwear,C006254,Consumer,Cash,4,176.66,0.311,1,486.87,81.74,159.91
TXN00174137,03/16/2024 6:19 PM,S017,Columbus Plaza Store,Midwest,P000317,Select Footwear Beige 21,Apparel,Footwear,C003448,Corporate,Apple Pay,2,74.22,0.1738,0,122.64,26.07,70.5
TXN00077825,08/14/2024 7:06 PM,S023,Omaha Plaza Store,Midwest,P000504,Essential Tools Black 10,Home & Garden,Tools,C000901,Corporate,Cash,3,58.48,0.0,0,175.44,33.79,74.07
TXN00164230,2024-08-22 19:05:15,S005,Phoenix Plaza Store,West,P000166,Essential Men's Beige 68,Apparel,Men's Clothing,C009266,Consumer,Credit,1,19.59,0.0064,0,19.46,7.89,11.57
TXN00003000,2023-11-30 17:59:47,S002,San Francisco Superstore,West,P000412,Classic Furniture Brown 17,Home & Garden,Furniture,C001330,Corporate,Debit,4,1443.26,0.0,0,5773.04,733.29,2839.88
TXN00165255,2023-08-01 07:41:57,S008,Salt Lake City Superstore,West,P000674,Advanced Snacks Green 81,Grocery,Snacks,C002929,Consumer,Cash,2,6.85,0.0,0,13.7,4.07,5.56
TXN00197223,2023-09-27 21:18:58,S050,Providence Superstore,Northeast,P001125,Express Car White 37,Automotive,Car Accessories,C003701,Consumer,Cash,1,123.19,0.0327,0,119.16,69.73,49.43
TXN00080503,2023-01-21 07:52:56,S042,Louisville Outlet,South,P000871,Signature Vitamins Gray 80,Health & Beauty,Vitamins,C018476,Consumer,Cash,4,54.87,0.0,0,219.48,22.94,127.72
TXN00085637,2023-10-11 13:19:38,S033,Miami Market,South,P000507,Deluxe Tools Black 13,Home & Garden,Tools,C008095,Consumer,Credit,4,260.95,0.0,0,1043.8,133.39,510.24
TXN00110884,2024-12-05 12:24:24,S018,Indianapolis Outlet,Midwest,P000417,Smart Kitchen Green 22,Home & Garden,Kitchen,C007532,Corporate,Credit,4,84.47,0.0,0,337.88,41.31,172.64
TXN00071210,2023-08-10 18:12:05,S049,Pittsburgh Retail Center,Northeast,P000448,Express Kitchen Beige 53,Home & Garden,Kitchen,C021936,Consumer,Cash,4,132.15,0.1314,0,459.14,73.52,165.06
TXN00037797,09/18/2023 7:38 PM,S049,Pittsburgh Retail Center,Northeast,P000503,Active Tools Silver 9,Home & Garden,Tools,C007100,Consumer,Debit,1,254.99,0.0,0,254.99,135.1,119.89
TXN00186619,2023-12-15 09:02:34,S014,Reno Superstore,West,P000435,Standard Kitchen Beige 40,Home & Garden,Kitchen,C013775,Corporate,Credit,2,189.28,0.2285,1,292.06,88.88,114.3
TXN00131611,2024-05-07 11:22:31,S057,Bridgeport Market,Northeast,P000604,Pro Beverages Gray 11,Grocery,Beverages,C016316,Corporate,Apple Pay,1,15.75,0.0,0,15.75,9.98,5.77
TXN00206209,2023-12-25 09:56:09,S060,Yonkers Outlet,Northeast,P000364,Elite Sportswear White 68,Apparel,Sportswear,C005920,Corporate,Apple Pay,1,106.73,0.1208,0,93.84,40.31,53.53
TXN00159727,2023-03-19 12:09:48,S031,Houston Retail Center,South,P000170,Smart Men's Silver 72,Apparel,Men's Clothing,C008149,Consumer,Cash,1,95.74,0.0,0,95.74,36.32,59.42
TXN00136044,2024-11-09 21:03:20,S041,Memphis Plaza Store,South,P000156,Express Men's Navy 58,Apparel,Men's Clothing,C017977,Corporate,Credit,3,116.5,0.2025,1,278.73,43.02,149.67
TXN00130234,2024-11-14 14:53:12,S041,Memphis Plaza Store,South,P000232,Classic Women's Red 35,Apparel,Women's Clothing,C017336,Consumer,Debit,4,34.05,0.0,0,136.2,16.27,71.12
TXN00177668,2023-10-25 21:24:33,S002,San Francisco Superstore,West,P000039,Smart Laptops Brown 40,Electronics,Laptops,C006466,Consumer,Cash,4,830.06,0.0,0,3320.24,487.26,1371.2
TXN00064585,2024-03-18 21:33:20,S004,Portland Depot,West,P000111,Ultra Accessories Red 13,Electronics,Accessories,C022682,Home Office,Cash,2,24.23,0.0,0,48.46,12.54,23.38
TXN00209495,2024-11-08 19:25:56,S058,Allentown Depot,Northeast,P000568,Essential Outdoor Brown 74,Home & Garden,Outdoor,C022974,Consumer,Cash,4,312.12,0.0792,0,1149.6,189.94,389.84
TXN00159178,2024-05-16 15:23:45,S049,Pittsburgh Retail Center,Northeast,P000206,Elite Men's Black 9,Apparel,Men's Clothing,C022742,Consumer,Credit,1,43.48,0.0,0,43.48,13.32,30.16
TXN00106410,2024-12-24 21:54:04,S013,Sacramento Retail Center,West,P000605,Premium Beverages Green 12,Grocery,Beverages,C010651,Consumer,Gift Card,4,4.69,0.0,0,18.76,3.27,5.68
TXN00103090,2023-08-14 21:06:25,S019,Detroit Retail Center,Midwest,P000536,Active Tools Green 42,Home & Garden,Tools,C007601,Consumer,Credit,3,52.47,0.0326,0,152.28,33.82,50.82
TXN00003288,2023-07-18 17:23:41,S033,Miami Market,South,P000103,Classic Accessories Brown 5,Electronics,Accessories,C023190,Corporate,Apple Pay,4,41.1,0.079,0,151.41,22.89,59.85
TXN00201210,2023-01-31 13:50:58,S014,Reno Superstore,West,P000139,Deluxe Audio Gray 41,Electronics,Audio,C018261,Consumer,Cash,4,344.0,0.0414,0,1319.03,211.37,473.55
TXN00089297,2024-07-20 11:10:25,S037,Austin Retail Center,South,P000859,Classic Hair White 68,Health & Beauty,Hair Care,C008327,Consumer,Apple Pay,3,34.63,0.1004,0,93.46,18.05,39.31
TXN00071841,2024-01-19 19:31:07,S011,Tucson Plaza Store,West,P001166,Standard Maintenance Navy 78,Automotive,Maintenance,C020498,Corporate,Debit,4,30.9,0.0,0,123.6,17.62,53.12
TXN00243014,2023-07-26 08:59:57,S024,Cleveland Outlet,Midwest,P000332,Smart Sportswear Beige 36,Apparel,Sportswear,C017868,Consumer,Debit,3,64.58,0.0,0,193.74,24.4,120.54
TXN00128486,2023-02-07 21:41:34,S025,St. Louis Retail Center,Midwest,P000696,Classic Dairy Beige 4,Grocery,Dairy,C004671,Consumer,Debit,1,2.5,0.0,0,2.5,1.64,0.86
TXN00064577,2024-09-23 07:21:19,S003,Seattle Market,West,P000167,Essential Men's Gray 69,Apparel,Men's Clothing,C022700,Corporate,Debit,6,22.85,0.1955,1,110.3,8.69,58.16
TXN00130540,12/15/2023 8:21 PM,S002,San Francisco Superstore,West,P000471,Premium Bedding Brown 76,Home & Garden,Bedding,C020570,Consumer,Debit,3,133.3,0.0,0,399.9,74.67,175.89
TXN00005923,2023-11-21 12:38:09,S038,Orlando Superstore,South,P000507,Deluxe Tools Black 13,Home & Garden,Tools,C006204,Consumer,Credit,3,260.95,0.0,0,782.85,133.39,382.68
TXN00084866,2024-01-23 16:51:00,S017,Columbus Plaza Store,Midwest,P000615,Smart Beverages Blue 22,Grocery,Beverages,C014506,Consumer,Debit,2,2.71,0.0,0,5.42,1.75,1.92
TXN00249359,2023-01-18 18:26:32,S019,Detroit Retail Center,Midwest,P000408,Deluxe Furniture Brown 13,Home & Garden,Furniture,C002621,Corporate,Apple Pay,4,695.74,0.2046,1,2213.57,460.44,371.81
TXN00247455,2023-11-30 12:05:41,S048,Boston Outlet,Northeast,P000760,Pro Bakery Gray 68,Grocery,Bakery,C008883,Home Office,Credit,3,13.37,0.0,0,40.11,9.07,12.9
TXN00206244,2023-12-27 14:17:00,S057,Bridgeport Market,Northeast,P000342,Select Sportswear Navy 46,Apparel,Sportswear,C006590,Corporate,Credit,1,72.9,0.0,0,72.9,33.17,39.73
TXN00086703,2023-02-03 09:56:31,S035,Charlotte Plaza Store,South,P000783,Active Bakery Green 91,Grocery,Bakery,C013227,Consumer,Apple Pay,5,5.81,0.3791,1,18.04,4.0,-1.96
TXN00165727,2024-07-20 17:51:02,S051,Hartford Market,Northeast,P000651,Standard Snacks Navy 58,Grocery,Snacks,C024651,Corporate,Apple Pay,1,2.83,0.1229,0,2.48,1.94,0.54
TXN00035509,2023-10-24 07:23:05,S039,San Antonio Market,South,P001200,Smart Designer Beige 13,Premium,Designer Bags,C022933,Corporate,Cash,1,911.02,0.0,0,911.02,280.63,630.39
TXN00096581,2023-04-14 11:39:15,S042,Louisville Outlet,South,P000930,Standard Outdoor Black 40,Sports,Outdoor Recreation,C007437,Home Office,Cash,1,136.42,0.0,0,136.42,65.74,70.68
TXN00156402,2023-07-15 15:42:18,S014,Reno Superstore,West,P000966,Ultra Board Brown 76,Toys & Games,Board Games,C018429,Consumer,Apple Pay,3,44.5,0.0,0,133.5,22.95,64.65
TXN00071291,2024-01-12 08:56:13,S020,Minneapolis Superstore,Midwest,P000611,Active Beverages Beige 18,Grocery,Beverages,C008306,Consumer,Debit,2,10.08,0.0,0,20.16,7.26,5.64
TXN00038679,2023-04-03 08:16:01,S028,Grand Rapids Depot,Midwest,P000582,Ultra Beverages Black 88,Grocery,Beverages,C020708,Corporate,Debit,1,8.59,0.0,0,8.59,5.03,3.56
TXN00102798,2023-02-09 14:35:37,S007,Las Vegas Retail Center,West,P000940,Express Outdoor Silver 50,Sports,Outdoor Recreation,C005312,Home Office,Debit,3,294.45,0.0,0,883.35,150.51,431.82
TXN00111754,2023-12-09 16:30:36,S028,Grand Rapids Depot,Midwest,P001056,Signature Stationery Black 67,Office Supplies,Stationery,C006459,Consumer,Apple Pay,3,21.65,0.1505,1,55.18,10.12,24.82
TXN00206545,2023-11-12 11:14:59,S039,San Antonio Market,South,P000721,Premium Dairy Brown 29,Grocery,Dairy,C018808,Home Office,Apple Pay,3,1.87,0.2164,1,4.4,1.25,0.65
TXN00120777,05/19/2024 10:57 AM,S055,Rochester Retail Center,Northeast,P000582,Ultra Beverages Black 88,Grocery,Beverages,C019695,Consumer,Apple Pay,3,8.59,0.0,0,25.77,5.03,10.68
TXN00161748,2023-04-23 15:37:33,S020,Minneapolis Superstore,Midwest,P000588,Deluxe Beverages White 94,Grocery,Beverages,C013456,Corporate,Debit,2,22.69,0.0,0,45.38,14.97,15.44
TXN00051257,2023-08-07 08:29:17,S047,Philadelphia Plaza Store,Northeast,P000821,Select Skincare Beige 30,Health & Beauty,Skincare,C014847,Consumer,Cash,1,107.85,0.0,0,107.85,48.38,59.47
TXN00226277,2024-11-12 12:53:00,S041,Memphis Plaza Store,South,P000061,Ultra Laptops Navy 62,Electronics,Laptops,C012479,Consumer,Gift Card,3,903.81,0.0,0,2711.43,578.73,975.24
TXN00079217,2023-03-31 11:46:00,S034,Dallas Depot,South,P000079,Elite Tablets Blue 80,Electronics,Tablets,C019217,Consumer,Gift Card,1,889.64,0.0,0,889.64,572.31,317.33
TXN00236955,2024-06-08 08:41:45,S039,San Antonio Market,South,P000045,Smart Laptops Silver 46,Electronics,Laptops,C020542,Consumer,Credit,1,997.78,0.0,0,997.78,622.87,374.91
TXN00113266,09/05/2024 8:31 AM,S046,New York Depot,Northeast,P000632,Essential Beverages Brown 39,Grocery,Beverages,C017735,Consumer,Debit,4,24.54,0.3219,1,66.56,13.7,11.76
TXN00212983,2024-11-14 17:43:23,S014,Reno Superstore,West,P000428,Express Kitchen Gray 33,Home & Garden,Kitchen,C012709,Corporate,Debit,2,15.68,0.0951,1,28.38,6.77,14.84
TXN00042621,05/13/2023 9:09 AM,S053,Albany Plaza Store,Northeast,P001024,Elite Action Blue 35,Toys & Games,Action Figures,C005731,Home Office,Debit,4,21.99,0.0,0,87.96,11.39,42.4
TXN00087786,2023-09-22 08:37:13,S014,Reno Superstore,West,P000242,Active Women's Blue 45,Apparel,Women's Clothing,C011597,Consumer,Cash,1,134.09,0.0,0,134.09,64.03,70.06
